Depth Shifted To Core (ft),DTCO,DTSM,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO60,AORT,AORX,BFV,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CDF,CFTC,CMFF,CMFF_SIG,CMR_PHI_CO,CMRP_3MS,CNTC,CTEM,DCAL,DNPH,DPHZ,DPH8,DSOZ,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,ECGR,ECST,ESUF_WALK2,GDEV,GR,GR_EDTC,GTEM,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,KSDR,KTIM,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,QCPMT,RHGE_WALK2,RHO8,RHOZ,RSOZ,RXO8,RXOZ,SP,SPAR,STIT,T2LM,T2LM_SIG,TCMR,TENS,TNPH,WCAR_WALK2,WCLA_WALK2,WPYR_WALK2,WQFM_WALK2
10869.7,60.4322,100.8908,45.5814,102.0976,118.4479,102.5842,98.3963,46.5406,111.6641,112.9324,98.5965,100.8769,47.2482,112.8835,129.8287,110.0162,102.0665,9.7481,113.8015,23.1938,0.039,0.0199,0.0094,0.0054,0.0062,0.0028,0.0019,0,0,1533.8403,3716.9231,0.0066,0.0039,0.0008,0.0163,5274.8262,189.2706,-0.0295,-0.008,0.019,0.0215,0,0.0336,0.1485,0.0173,4.7208,0.2367,0.0185,0.0018,74.9007,57.6968,0.4355,2.4337,71.5886,72.4106,189.3427,8.7205,-0.0017,-0.003,72.1677,106.46,95.2567,0.0726,0.0362,0.0657,0.0001,0.0013,0.0639,0.0645,3.8569,3.9419,0.0618,0.0058,2.7218,2.6732,2.6775,0.0016,140.8563,160.5645,-239.464,-239.6556,0,2.3712,-999.25,0.0456,4741.1665,0.0657,0.3245,0.1689,0.0345,0.4721
10870.2,60.4322,100.4953,45.4344,99.9348,115.9535,101.0212,96.7731,48.6662,120.9579,121.0801,103.3958,106.1106,47.312,112.6643,132.8034,111.5917,103.4876,9.8989,117.9509,23.2114,0.0366,0.0194,0.0068,0.0076,0.0038,0.0058,0.0003,0,0,1528.7092,3822.2385,0.0071,0.0038,0.0008,0.0175,5377.5249,189.2706,-0.0295,-0.0079,0.0178,0.0162,0,0.0366,0.1571,0.0187,4.5118,0.2217,0.0205,0.0021,73.8572,61.2084,0.4364,2.3158,70.5913,72.4455,189.3427,8.7205,-0.0018,-0.0028,74.0394,127.0136,113.6175,0.0698,0.0377,0.0643,0.0001,0.0014,0.0595,0.0665,3.9257,3.979,0.0604,0.1283,2.7283,2.6823,2.6795,0.002,166.2671,175.1512,-239.6643,-239.7201,0,2.4624,-999.25,0.0437,4762.6665,0.0641,0.3477,0.1838,0.0383,0.4302
10870.7,60.2678,100.3542,44.3032,93.3482,108.6136,94.9956,91.4185,53.34,142.0417,148.6817,112.4198,115.3102,46.7812,109.2031,126.6552,109.8487,103.4276,10.5268,125.3642,22.5022,0.0319,0.0138,0.0064,0.0105,0.0019,0.0064,0,0,0,1527.939,3857.801,0.007,0.0041,0.0008,0.0187,5340.0996,189.2706,-0.0256,-0.0078,0.0132,0.0109,0,0.0387,0.1585,0.0205,5.3208,0.2157,0.016,0.0024,71.1672,60.0379,0.4181,1.974,68.0079,67.4932,189.2169,8.7244,-0.0012,0.0055,65.6927,214.3157,191.8899,0.0571,0.0207,0.0616,0.0001,0.0011,0.0563,0.0584,4.0843,4.0017,0.0575,0.0616,2.7266,2.6913,2.6874,0.0009,285.7066,207.7576,-239.8456,-239.8058,0,2.9607,-999.25,0.0389,4755.2002,0.0614,0.3513,0.1948,0.0299,0.4241
10871.2,60.4891,100.1762,42.3895,85.9879,101.0619,89.085,85.9146,42.8062,86.7938,98.7467,80.7543,83.0687,42.1043,87.9853,101.2345,88.6365,83.7092,11.2252,92.189,20.5005,0.0331,0.0075,0.0111,0.0137,0.0011,0.0055,0,0,0,1527.5125,3788.1658,0.0059,0.0041,0.0008,0.0203,5254.8394,189.2706,-0.0218,-0.0078,0.0093,0.0041,0,0.0399,0.1536,0.022,6.6353,0.2186,0.0097,0.0027,67.9822,58.8674,0.4119,2.4328,64.9525,68.968,189.3427,8.7282,-0.0002,0.0151,64.1302,153.0545,136.8433,0.0494,-0.0073,0.0619,0.0001,0.0007,0.0561,0.0513,4.0536,3.967,0.0574,0,2.7211,2.7031,2.6942,0.0001,196.0671,171.4258,-239.7941,-239.8937,0,3.5561,-999.25,0.039,4669,0.0618,0.3382,0.2008,0.0182,0.4428
10871.7,60.3171,99.9681,41.1797,81.471,94.2691,83.5771,80.7716,37.3821,70.6014,77.698,69.7334,71.3905,39.5608,74.8076,85.8186,75.4652,72.7809,11.965,78.7152,18.6083,0.0368,0.0034,0.0149,0.0178,0.0008,0.0044,0,0,0,1526.4973,3606.8977,0.0046,0.004,0.0008,0.0231,5140.0703,189.2706,-0.0449,-0.008,0.0108,0.0132,0,0.0393,0.1386,0.0218,7.5696,0.2371,0.0074,0.0032,72.2852,60.0379,0.4297,2.4175,69.1388,75.1278,189.3427,8.7051,0.0003,0.0152,65.3347,86.6361,77.3585,0.0655,-0.0238,0.0665,0.0002,0.0005,0.0671,0.0673,3.8983,3.8723,0.0615,0,2.7153,2.6874,2.6915,0.0001,110.8247,109.6212,-239.9816,-240.0034,0,3.8478,-999.25,0.0414,4728.3999,0.0665,0.2978,0.1976,0.0139,0.4907
10872.2,60.8855,100.5555,39.9346,76.6842,88.2756,79.0398,76.1493,35.5653,64.5805,69.4128,61.8685,63.215,37.0598,67.5471,77.8394,70.7868,67.1363,12.6518,70.8646,17.257,0.0377,0.0013,0.0163,0.0193,0.001,0.0043,0,0,0,1526.7738,3374.3296,0.0046,0.0039,0.0008,0.0247,5035.0591,189.2706,-0.041,-0.0082,0.019,0.0222,0,0.04,0.1328,0.0217,6.6245,0.2431,0.0098,0.0036,77.6235,57.6968,0.4431,2.488,74.2313,83.5702,189.3427,8.709,-0.0008,0.0016,78.2012,67.836,60.5209,0.0805,0.0074,0.0749,0.0002,0.0005,0.0772,0.0817,3.7078,3.7955,0.0694,0,2.717,2.672,2.6774,0.0001,86.6963,95.9219,-239.8456,-240.127,0,4.2004,-999.25,0.0423,4741.6665,0.0748,0.2823,0.2011,0.0183,0.4983
10872.7,60.8934,100.6712,39.3952,75.1367,86.2658,77.922,74.8004,40.0269,68.2406,70.5423,61.5041,62.9118,39.7035,71.3874,79.8231,72.8138,68.9643,12.8333,69.007,16.6428,0.0327,0.0005,0.0143,0.0168,0.0025,0.0052,0,0,0,1528.2134,3273.4751,0.0065,0.0039,0.0008,0.0245,4956.9023,189.2706,-0.0333,-0.0083,0.0267,0.026,0,0.0409,0.1347,0.0217,5.7181,0.2398,0.0128,0.0039,82.0102,58.8674,0.4531,2.6371,78.3979,86.0716,189.3427,8.7167,-0.0026,-0.0132,79.2268,76.0501,67.8777,0.0852,0.0571,0.0776,0.0002,0.001,0.0793,0.0874,3.699,3.781,0.0727,0.6201,2.7208,2.6655,2.6644,0.0001,97.2387,99.1663,-240.171,-240.2654,0,5.2466,-999.25,0.0392,4761.5,0.0776,0.2874,0.2053,0.0239,0.4834
10873.2,60.7471,101.0304,39.5045,75.4956,86.4944,78.4204,75.1184,42.9908,89.5936,93.4172,74.1784,76.2814,39.887,79.2634,89.733,82.3598,76.6197,12.7518,81.3138,16.4753,0.0217,0.0001,0.0078,0.0111,0.0065,0.0057,0,0,0,1531.8101,3331.1802,0.0095,0.0035,0.0008,0.0233,4961.4355,189.2706,-0.0333,-0.0082,0.028,0.0287,0,0.0403,0.1425,0.0214,5.894,0.2317,0.0135,0.0036,80.9725,58.8674,0.4465,2.55,77.4059,79.3188,189.3427,8.7167,-0.0035,-0.0176,77.5097,95.2971,85.1155,0.0799,0.0839,0.0745,0.0002,0.0018,0.0763,0.0775,3.7675,3.8122,0.0703,0.5043,2.7225,2.661,2.6621,0.0002,121.9406,124.2106,-240.1011,-240.4355,0,7.8878,-999.25,0.0312,4704.3335,0.0745,0.3083,0.2027,0.0253,0.4637
10873.7,60.904,101.2787,39.7424,76.4916,87.6012,79.6535,76.1575,40.5829,91.7818,93.1426,79.4429,82.0849,39.8692,77.2323,89.7216,81.0451,75.9273,12.5544,89.0173,16.1103,0.0158,0,0.0065,0.0074,0.0062,0.0076,0,0,0,1526.6356,3430.2817,0.012,0.0037,0.0008,0.0212,5013.0562,189.2706,-0.0341,-0.0081,0.0258,0.0215,0,0.0374,0.1449,0.02,7.5127,0.2337,0.0118,0.0031,78.9565,57.6968,0.4542,2.656,75.4814,76.0659,189.3427,8.7159,-0.0037,-0.0152,75.2918,112.1481,100.4515,0.0614,0.0896,0.071,0.0002,0.0009,0.0731,0.0654,3.9601,3.8621,0.0671,0.4139,2.7183,2.6733,2.6659,0.0008,151.9561,123.02,-240.6571,-240.6289,0,10.3376,-999.25,0.0278,4647.167,0.071,0.3147,0.188,0.022,0.4753
10874.2,61.014,100.7651,40.1042,77.6154,89.3158,81.2345,77.666,36.0827,67.3325,72.335,64.6432,66.4392,38.9831,73.5468,83.5091,77.6232,71.7914,12.31,76.0412,16.4184,0.017,0.0011,0.01,0.0047,0.0055,0.0081,0,0,0,1525.6639,3491.1643,0.0124,0.0037,0.0008,0.0183,5107.98,189.2706,-0.0372,-0.0081,0.0234,0.0241,0,0.033,0.1501,0.0179,8.87,0.235,0.01,0.0023,78.2187,57.6968,0.4372,2.5763,74.7869,74.924,189.3427,8.7128,-0.0035,-0.0112,73.3242,81.7395,72.9734,0.0681,0.0891,0.0712,0.0002,0.0019,0.0745,0.0698,3.8557,3.901,0.0669,0,2.7132,2.6688,2.6699,0.0009,104.5409,105.0077,-240.9318,-240.8217,0,8.3968,-999.25,0.0294,4678,0.0712,0.3289,0.1658,0.0187,0.4866
10874.7,60.7473,101.0992,40.6479,79.2197,91.6973,83.7607,79.572,37.4148,66.7253,74.9489,69.538,71.6458,39.2945,75.3316,86.4945,79.7208,73.2303,11.9388,78.3599,16.5772,0.0229,0.0051,0.0136,0.0028,0.0054,0.0073,0,0,0,1525.806,3506.0334,0.0113,0.0037,0.0008,0.0156,5191.7114,189.2706,-0.0387,-0.0082,0.0215,0.0201,0,0.0291,0.1556,0.0156,9.7302,0.2356,0.0101,0.002,77.2931,60.0379,0.4321,2.607,73.9073,77.5615,189.3427,8.7113,-0.0033,-0.0065,75.6136,69.9348,62.4009,0.0782,0.0829,0.0734,0.0001,0.0028,0.0713,0.0756,3.8864,3.9194,0.0685,0.0624,2.71,2.6756,2.6733,0.0001,89.3903,103.1483,-241.2714,-241.0484,0,5.3526,-999.25,0.0343,4669.1665,0.0733,0.3436,0.146,0.0189,0.4914
10875.2,60.4775,101.0796,41.172,80.996,94.6181,85.5975,82.2698,47.1179,93.8437,98.2296,88.9608,92.3659,41.5449,83.7194,98.2567,87.2115,83.535,11.6826,94.0527,17.0888,0.0324,0.0118,0.0163,0.0018,0.0062,0.0054,0.0004,0,0,1523.5941,3546.1409,0.0094,0.0037,0.0008,0.0137,5176.9131,189.2706,-0.0295,-0.0081,0.0205,0.017,0,0.0276,0.1599,0.0145,9.222,0.2334,0.0122,0.0017,78.6441,58.8674,0.4192,2.6281,75.1665,77.2872,189.3427,8.7205,-0.0032,-0.0035,72.7756,109.4049,97.8823,0.0658,0.075,0.0708,0.0001,0.0025,0.0652,0.0692,3.9754,3.9197,0.0662,0.1469,2.7114,2.6809,2.6749,0.0001,144.3539,131.2134,-241.4602,-241.2726,0,3.1375,-999.25,0.0418,4721.8335,0.0707,0.355,0.1389,0.0229,0.4832
10875.7,60.398,100.6844,41.6026,82.8082,97.2659,87.5498,84.5692,44.4255,96.1256,105.2196,99.4524,103.7911,42.6837,86.7102,102.0664,91.4789,86.8567,11.4221,108.3138,17.6835,0.0449,0.0185,0.0202,0.0016,0.0073,0.0027,0.0019,0,0,1521.1135,3609.4106,0.0073,0.0039,0.0008,0.0135,5158.6304,189.2706,-0.0248,-0.008,0.0202,0.0173,0,0.0288,0.156,0.0147,7.849,0.2364,0.0154,0.0018,80.5022,58.8674,0.4126,2.3955,76.9257,76.1189,189.3427,8.7252,-0.0027,-0.0023,77.4501,135.9615,121.5351,0.0591,0.0614,0.067,0.0002,0.0019,0.0627,0.061,3.9596,3.8923,0.063,0.099,2.7148,2.6805,2.6755,0.0001,174.1302,142.5687,-241.3915,-241.5185,0,2.3295,-999.25,0.0521,4743.3335,0.067,0.3445,0.1446,0.0288,0.4821
10876.2,60.5666,100.3448,41.7895,85.0165,99.958,89.4259,86.876,38.4763,72.5473,83.3608,78.0822,81.6086,42.218,85.0688,101.3606,92.8601,89.0885,11.1824,88.4006,18.194,0.0476,0.0187,0.021,0.0046,0.0043,0.0017,0.0043,0,0,1519.5651,3617.321,0.0069,0.0041,0.0008,0.0149,5165.1475,189.2706,-0.0295,-0.008,0.0253,0.0254,0.014,0.0304,0.1522,0.0158,5.7908,0.2377,0.0151,0.0018,81.4052,57.6968,0.4071,2.3389,77.8054,77.6273,189.3427,8.7205,-0.0038,-0.0112,80.6578,86.7193,77.4333,0.0726,0.0798,0.0669,0.0002,0.0019,0.0664,0.0704,3.8143,3.8876,0.0635,0.3614,2.7157,2.6665,2.6667,0.0001,110.9319,130.2915,-241.9632,-241.7711,0,2.4198,-999.25,0.0545,4709.3335,0.0668,0.3344,0.1528,0.0282,0.4846
10876.7,60.6185,100.9925,41.7208,86.9623,102.6065,91.1401,89.2827,42.6182,80.4548,88.6317,83.3316,87.4017,42.1801,87.3372,102.3158,89.586,87.6901,10.9721,93.6633,18.7241,0.0436,0.0156,0.0176,0.0074,0.0036,0.0011,0.0048,0,0,1525.0951,3625.9937,0.0064,0.0042,0.0008,0.0168,5199.5122,189.2706,-0.0295,-0.008,0.032,0.0288,0.0355,0.0317,0.1531,0.0165,4.8,0.2345,0.0142,0.0023,80.9817,58.8674,0.4129,2.1581,77.4007,81.0724,189.3427,8.7205,-0.0058,-0.0216,75.2442,96.4586,86.2155,0.0729,0.1107,0.0676,0.0002,0.0014,0.0666,0.0736,3.7305,3.927,0.0648,0.2729,2.7161,2.6608,2.6553,0.0001,125.1273,128.9741,-241.8272,-242.0439,0,2.8127,-999.25,0.05,4823.5,0.0675,0.3368,0.1592,0.0265,0.4775
10877.2,60.6704,100.7953,41.4959,88.2687,104.5245,92.496,90.4181,43.9823,101.7807,115.2957,94.299,99.7113,41.7367,90.4737,107.1485,91.9848,89.3056,10.8113,107.0334,18.9888,0.0372,0.0105,0.0131,0.0102,0.0045,0.0017,0.0028,0,0.0003,1527.87,3621.5903,0.0061,0.0042,0.0008,0.0196,5146.2705,189.2706,-0.0372,-0.008,0.0323,0.0236,0.0355,0.032,0.1532,0.0168,5.9606,0.2337,0.0119,0.0027,80.0808,60.0379,0.4271,2.0968,76.5674,80.9151,189.3427,8.7128,-0.0054,-0.019,76.0312,139.1988,124.5669,0.0649,0.103,0.0661,0.0002,0.0009,0.0621,0.065,3.9195,3.9729,0.0635,0.2688,2.714,2.6696,2.6547,0.0019,183.7418,164.5215,-242.8162,-242.328,0,3.7066,-999.25,0.0432,4710.5005,0.066,0.3371,0.1606,0.0222,0.4801
10877.7,60.7293,100.914,41.4764,89.8178,107.1005,94.4387,91.8766,41.0412,102.0876,102.1306,85.8568,90.0881,40.8419,92.782,109.157,97.5195,94.1089,10.5889,99.8012,18.5945,0.0337,0.0053,0.0103,0.0137,0.0065,0.0027,0,0,0.0008,1524.2418,3623.0786,0.0055,0.004,0.0008,0.0236,5099.3271,189.2706,-0.0341,-0.0079,0.0263,0.0195,0.0242,0.0343,0.1488,0.018,6.3429,0.2348,0.0124,0.0031,81.7873,60.0379,0.4172,2.1126,78.1876,82.1199,189.3427,8.7159,-0.0029,-0.0038,78.5948,151.3754,135.5331,0.0556,0.0535,0.0644,0.0002,0.0006,0.0614,0.0534,4.1002,3.9682,0.0615,0.0492,2.7161,2.6766,2.665,0.0012,202.6197,181.3348,-242.4724,-242.6485,0,4.7478,-999.25,0.0392,4700,0.0643,0.3252,0.1726,0.0233,0.479
10878.2,60.753,101.0835,42.0013,92.8571,111.8634,98.1281,94.6381,36.2608,87.8329,86.4818,73.258,76.7941,39.4055,84.2496,98.9079,87.1527,83.576,10.1908,93.5698,17.796,0.0393,0.0029,0.0115,0.0186,0.0088,0.0007,0,0,0.0007,1524.2418,3499.9641,0.0039,0.0038,0.0008,0.0288,5047.521,189.2706,-0.0256,-0.008,0.0221,0.0227,0,0.0359,0.1432,0.0191,5.9455,0.2384,0.0134,0.0026,84.3444,60.0379,0.4083,2.147,80.6001,81.407,189.3427,8.7244,-0.0006,0.008,80.3,114.4941,102.3091,0.069,0.0199,0.0686,0.0004,0.0003,0.072,0.0686,3.9297,3.9231,0.0646,0.197,2.7183,2.6712,2.6723,0.0001,146.5793,126.3161,-243.1654,-242.9667,0,5.0309,-999.25,0.0432,4689.333,0.0686,0.3102,0.1805,0.0251,0.4842
10878.7,60.5047,100.6391,43.3401,99.7318,122.2658,106.0824,101.4752,34.6184,63.6162,66.6313,59.0648,61.3306,38.9424,79.4419,93.0213,82.7512,77.1672,9.4266,69.3463,17.6511,0.0445,0.0024,0.0132,0.0219,0.0082,0.0002,0,0,0.001,1528.0181,3342.1704,0.0023,0.0039,0.0008,0.0312,5028.6196,189.2706,-0.0372,-0.0083,0.0266,0.0249,0,0.0361,0.1496,0.0193,3.2687,0.2305,0.0146,0.0018,87.7364,58.8674,0.394,2.0925,83.887,89.327,189.3427,8.7128,-0.0015,0.003,83.3761,67.4298,60.1574,0.0823,0.0467,0.0764,0.0005,0.0001,0.0826,0.0847,3.8416,3.9122,0.0717,0.0113,2.7213,2.6674,2.6645,0.0001,86.1755,115.0115,-243.3088,-243.3274,0,4.9021,-999.25,0.0468,4687.6665,0.0764,0.3274,0.1814,0.0274,0.4639
10879.2,60.2582,100.4021,45.8211,113.7144,143.7053,123.6259,115.8429,44.1882,98.1822,110.934,97.2959,104.0116,45.4512,104.4979,127.1575,112.744,101.2872,8.0889,114.6599,17.7907,0.0445,0.0029,0.0134,0.0215,0.008,0,0,0,0.0011,1526.0905,3236.6245,0.0025,0.0039,0.0008,0.0307,4971.5303,189.2706,-0.0372,-0.0084,0.0378,0.0349,0.0739,0.0332,0.1646,0.0179,2.4229,0.2178,0.0142,0.0012,92.6766,58.8674,0.3889,2.0523,88.6105,93.2985,189.3427,8.7128,-0.0046,-0.0153,88.3251,109.8165,98.1194,0.0928,0.1117,0.0805,0.0004,0.0002,0.0844,0.0886,3.8585,3.9837,0.0764,0.1453,2.7207,2.6504,2.6454,0.0001,140.5753,138.4474,-243.7335,-243.7087,0,4.7972,-999.25,0.047,4738.333,0.0804,0.3679,0.167,0.0266,0.4385
10879.7,59.4268,100.3568,49.6171,138.8872,185.1489,156.1865,142.2857,56.9182,190.514,212.9951,183.5851,198.5005,51.3179,151.0136,190.6402,159.6581,143.5948,6.4026,214.5927,18.757,0.0393,0.0029,0.0123,0.0191,0.0063,0.0012,0.0001,0,0.0007,1523.3176,3355.2644,0.0033,0.0038,0.0008,0.0274,5052.2183,189.2706,-0.0333,-0.0083,0.0429,0.038,0.0739,0.03,0.1821,0.0159,1.699,0.2032,0.014,0.0011,94.776,62.379,0.385,1.9148,90.6014,97.2623,189.3427,8.7167,-0.0052,-0.0252,94.3114,257.4559,231.2276,0.0741,0.1271,0.0767,0.0003,0.0002,0.0784,0.0756,4.0853,4.0802,0.0737,0,2.7198,2.6451,2.6366,0.0001,401.3709,269.8477,-244.0037,-244.1063,0,4.7237,-999.25,0.0426,4706.1665,0.0765,0.4149,0.1507,0.0262,0.4082
10880.2,58.9385,99.4522,53.425,177.0082,254.2423,201.8845,183.1822,55.8413,228.1351,296.3363,232.8121,263.6982,56.9907,223.4216,302.7099,248.5384,212.4881,4.9533,266.9245,19.4329,0.0329,0.0047,0.0103,0.0152,0.0035,0.0035,0.0003,0,0,1531.0066,3654.5015,0.0044,0.0036,0.0008,0.0223,5292.3794,189.2706,-0.0372,-0.0081,0.0445,0.0492,0.0739,0.0285,0.1936,0.015,2.7025,0.1924,0.0136,0.0013,95.5821,58.8674,0.3762,2.103,91.3885,99.5354,189.3427,8.7128,-0.0051,-0.0307,89.5178,244.6041,219.7459,0.0783,0.1211,0.0694,0.0001,0.0004,0.0691,0.077,4.2417,4.2031,0.0675,0,2.7196,2.6258,2.6339,0.0097,384.7681,426.5074,-244.4228,-244.5789,0,4.2781,-999.25,0.0373,4714.1665,0.0693,0.4459,0.1434,0.0254,0.3853
10880.7,58.2062,99.1282,57.8935,235.9784,370.1203,280.6967,253.2341,60.2946,316.6942,484.7422,328.926,404.2975,60.986,302.9572,453.3637,369.1192,265.5048,3.5626,367.3636,19.685,0.0325,0.0144,0.0077,0.0092,0.0023,0.0056,0,0,0,1536.4203,4118.2598,0.0068,0.0039,0.0008,0.0171,5623.3096,189.2706,-0.0256,-0.0078,0.0421,0.0456,0,0.0281,0.2063,0.0145,2.9773,0.1787,0.0158,0.0013,93.5977,58.8674,0.3658,1.9842,89.4427,95.766,189.3427,8.7244,-0.004,-0.0312,90.758,396.9619,355.988,0.0661,0.1146,0.0592,0.0001,0.001,0.0564,0.0653,4.3183,4.3379,0.0581,0,2.7234,2.6321,2.638,0.009,655.062,652.0146,-244.8107,-245.0696,0,2.6461,-999.25,0.0393,4776.8335,0.059,0.4799,0.1413,0.0296,0.3492
10881.2,56.6316,97.3423,60.8867,312.8716,532.2248,390.1508,347.251,65.2969,500.4264,794.8883,498.4079,614.9942,64.3802,449.2376,657.537,530.1694,418.9327,2.5631,571.5844,19.3312,0.027,0.0133,0.0078,0.0051,0.0028,0.0066,0,0,0,1531.7606,4742.8154,0.0086,0.0034,0.0008,0.0145,5983.5352,189.2706,-0.0218,-0.0073,0.0406,0.0368,0,0.0278,0.2172,0.0142,2.5524,0.1666,0.0163,0.0013,81.6629,60.0379,0.337,1.9635,78.0236,83.8729,189.3427,8.7282,-0.0044,-0.0337,88.0985,402.2813,360.6884,0.0428,0.1347,0.0466,0.0001,0.0016,0.0368,0.0447,4.5451,4.486,0.0463,0.0321,2.7253,2.6471,2.6406,0.009,1999.0081,1504.2189,-245.4446,-245.5885,0,2.9316,-999.25,0.0356,4751.833,0.0465,0.5092,0.1395,0.0305,0.3208
10881.7,55.9065,96.3823,62.9327,396.6083,766.1958,521.5845,452.5262,65.106,579.7038,1344.4404,610.9189,888.791,64.7666,508.4897,1007.4536,697.309,508.1918,1.9172,706.0494,18.4712,0.0176,0.0079,0.0063,0.0031,0.0015,0.0073,0.0001,0,0,1533.0278,5489.2515,0.0086,0.0035,0.0008,0.012,6334.3418,189.2706,-0.0295,-0.0069,0.0396,0.0279,0.0462,0.0259,0.2344,0.0127,1.3822,0.1502,0.0176,0.0011,67.8771,57.6968,0.3232,1.9111,64.8756,64.0504,189.3427,8.7205,-0.006,-0.0359,55.2227,391.7126,351.3331,0.031,0.1636,0.034,0,0.0007,0.0241,0.0309,4.5897,4.6428,0.0367,0.2147,2.7271,2.6622,2.6423,0.0083,3525.5547,3139.7168,-246.204,-246.1452,0,4.8433,-999.25,0.0262,4698.4004,0.0339,0.5556,0.13,0.0274,0.287
10882.2,55.1927,94.5542,64.098,453.037,1150.0874,663.7167,573.6666,65.3344,612.928,1584.837,557.9625,788.0662,64.8323,542.9028,1394.7566,784.8627,589.6243,1.5067,691.1779,17.4023,0.0091,0.0027,0.0039,0.0025,0.0003,0.0069,0.0003,0,0,1531.1682,6121.6001,0.0075,0.0038,0.0008,0.01,6687.5952,189.2706,-0.0295,-0.0066,0.0347,0.0264,0.0565,0.0242,0.2474,0.0118,0.8126,0.1381,0.0171,0.0009,50.7304,57.6968,0.313,2.1699,48.4871,49.0116,189.3427,8.7205,-0.0056,-0.0284,51.1443,393.616,353.015,0.0232,0.1435,0.0269,0,0,0.0184,0.0222,4.5753,4.7635,0.0306,0,2.7269,2.6649,2.6507,0.0095,3643.5845,4035.6055,-246.3529,-246.7504,0,11.1573,-999.25,0.0166,4770.1997,0.0269,0.5904,0.1214,0.0254,0.2629
10882.7,54.8569,94.6238,64.4216,471.5333,1507.9578,777.9388,705.7513,65.9243,661.7275,1649.9482,627.7416,908.9678,65.2177,566.4918,1711.4393,905.6357,704.0827,1.2854,752.3124,16.4494,0.0053,0.0002,0.0023,0.0028,0,0.0057,0.0004,0,0,1532.4996,6490.2124,0.0061,0.0039,0.0008,0.009,6896.271,189.2706,-0.0218,-0.0065,0.029,0.0099,0.0565,0.0224,0.2594,0.0105,1.6636,0.1273,0.0179,0.0007,42.1071,58.8674,0.3055,2.2857,40.2306,40.1638,189.3427,8.7282,-0.0038,-0.017,39.2913,382.7261,343.4063,0.0252,0.0804,0.0235,0,0,0.0158,0.0245,4.9089,4.8225,0.0261,0,2.7276,2.6931,2.6605,0.0096,4798.4302,4506.6152,-247.6379,-247.3717,0,16.8849,-999.25,0.0115,4697.2002,0.0235,0.6229,0.1126,0.0226,0.242
10883.2,54.9411,94.6955,64.6638,489.778,1774.7611,853.8114,763.8356,65.1297,586.9227,1243.4578,420.7267,567.6321,65.2845,572.9431,1882.2244,945.9896,726.5381,1.1712,592.6628,15.987,0.0089,0.0009,0.004,0.004,0,0.0049,0.0006,0,0,1532.4519,6550.1763,0.0056,0.0032,0.0008,0.0096,6898.3823,189.2706,-0.0141,-0.0065,0.0197,0.0109,0.0297,0.0222,0.2566,0.0102,2.5114,0.1312,0.0185,0.0008,40.6709,58.8674,0.2975,2.179,38.8443,42.2027,189.3427,8.7359,0.002,0.0017,30.3719,385.2534,345.6395,0.0134,0.0355,0.0225,0,0,0.0166,0.0151,4.9047,4.8006,0.0224,0,2.7271,2.6913,2.6764,0.0101,4845.1162,4833.1772,-247.9743,-248.0155,0,9.2734,-999.25,0.0145,4676.3999,0.0224,0.6153,0.1114,0.0218,0.2515
10883.7,55.049,94.2309,64.8042,494.2095,1919.0485,916.149,787.817,67.3707,529.6989,957.1999,369.0327,469.9517,65.3003,563.4113,1942.5287,936.2407,705.8828,1.0915,515.3651,16.1506,0.0167,0.002,0.0098,0.0049,0,0.0061,0.0007,0,0,1534.2162,6312.2227,0.0068,0.0036,0.0008,0.0117,6845.0244,189.2706,-0.011,-0.0066,0.0208,0.0266,0.0246,0.0208,0.2519,0.0097,2.9505,0.1389,0.0165,0.0007,49.6455,60.0379,0.2958,2.4464,47.409,55.2244,189.3427,8.739,0.004,0.0034,46.8274,382.6956,343.3856,0.0194,0.006,0.026,0,0.0003,0.0188,0.0202,4.5419,4.6861,0.0259,0.2737,2.7231,2.6645,2.6744,0.0102,4793.3394,4752.5493,-248.9688,-248.685,0,6.2292,-999.25,0.0235,4760.167,0.0259,0.6025,0.1043,0.0209,0.2722
10884.2,55.5114,94.5027,64.8219,486.6006,1950,967.8818,797.1116,64.4792,467.3383,1178.5862,362.1318,495.4848,65.2393,540.4738,1941.8308,934.0599,706.3064,1.0332,557.5366,16.8206,0.019,0.0012,0.0108,0.0061,0.0019,0.0063,0.001,0,0.0001,1536.787,5978.835,0.0085,0.0039,0.0008,0.0154,6764.6641,189.2706,-0.0141,-0.0068,0.0271,0.0345,0.0246,0.0207,0.2447,0.0104,2.2804,0.1467,0.0131,0.0009,57.9755,57.6968,0.3065,2.1845,55.3718,64.5726,189.3427,8.7359,0.0032,-0.0026,64.7267,384.1509,344.6716,0.0412,0.0271,0.0313,0.0001,0.0009,0.0246,0.0396,4.4826,4.6246,0.0312,0.5617,2.7192,2.651,2.6636,0.01,4622.501,4413.1128,-249.2886,-249.3505,0,6.8819,-999.25,0.0275,4742.3999,0.0313,0.5832,0.1042,0.0224,0.2903
